gene_id,product,subsystem,system,value
MED134_07526,GH3 auxin-responsive promoter,Unspecified,Unspecified,0.1892229149328647
MED134_10800,hypothetical protein,Unspecified,Unspecified,0.1875359683721402
MED134_07781,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.1865895721128228
MED134_00590,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.1862764885706468
MED134_14321,hypothetical protein,Unspecified,Unspecified,0.1860097512426198
MED134_14451,hypothetical protein,Unspecified,Unspecified,0.1856387179900953
MED134_11185,hypothetical protein,Unspecified,Unspecified,0.1855507056221064
MED134_03709,hypothetical protein,Unspecified,Unspecified,0.1848128333319248
MED134_12176,peptidyl-dipeptidase,Unspecified,Unspecified,0.1846161029760012
MED134_01475,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.1814080143893395
MED134_14391,imelysin peptidase,Unspecified,Unspecified,0.1813570356021007
MED134_08261,Ras family protein,Unspecified,Unspecified,0.1805311182234246
MED134_10051,sulfate permease,Unspecified,Unspecified,0.1802048190231057
MED134_05254,"excinuclease ABC, A subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],0.1802048190231057
MED134_12186,phosphoribosylaminoimidazole carboxylase ATPase subunit,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.1789348954108878
MED134_04834,hypothetical protein,Unspecified,Unspecified,0.1785031006690113
MED134_11761,urocanate hydratase,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],0.1782859494345566
MED134_10795,PAP2 superfamily protein,Unspecified,Unspecified,0.176618715449513
MED134_09291,hypothetical protein,Unspecified,Unspecified,0.1758322305434813
MED134_01680,prephenate dehydrogenase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]', '00401 Novobiocin biosynthesis [PATH:dok00401]']","['09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",0.1745972890827337
MED134_09366,GDP-D-mannose dehydratase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.1744725353518503
MED134_05344,histidine ammonia-lyase,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],0.1734055900090394
MED134_13636,hypothetical protein,Unspecified,Unspecified,0.1725164646794801
MED134_02870,hypothetical protein,Unspecified,Unspecified,0.1722863376120936
MED134_09731,undecaprenyl-diphosphatase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '00552 Teichoic acid biosynthesis [PATH:dok00552]']","['09107 Glycan biosynthesis and metabolism', '09107 Glycan biosynthesis and metabolism']",0.1720763914303963
MED134_14011,naphthoate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.1716845515398057
MED134_09781,hypothetical protein,Unspecified,Unspecified,0.1712923715866527
MED134_02530,two-component system sensor histidine kinase,Unspecified,Unspecified,0.1707818724313738
MED134_05984,hypothetical protein,Unspecified,Unspecified,0.1705014890856264
MED134_09586,nucleotidyl transferase,"['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.1704381687364416
MED134_02125,DNA repair protein RecN,Unspecified,Unspecified,0.1686259040614056
MED134_00020,metal-dependent amidohydrolase,Unspecified,Unspecified,0.1646637140297801
MED134_01230,putative copper/silver resistance-related permease,Unspecified,Unspecified,0.1644274766961287
MED134_00485,hypothetical protein,Unspecified,Unspecified,0.1638222693954706
MED134_03809,hypothetical protein,Unspecified,Unspecified,0.1625628818450495
MED134_06889,hypothetical protein,Unspecified,Unspecified,0.1623275103718979
MED134_09911,hypothetical protein,Unspecified,Unspecified,0.1619207582126166
MED134_06164,phosphoglucomutase/phosphomannomutase family protein,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.1612034441141246
MED134_02475,"phosphate starvation-inducible protein, PhoH",Unspecified,Unspecified,0.1600617889537949
MED134_05259,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.1577118056849717
MED134_12051,hypothetical protein,Unspecified,Unspecified,0.1573744897932083
MED134_08236,peptidase family S41,Unspecified,Unspecified,0.1560201482287229
MED134_16486,hypothetical protein,Unspecified,Unspecified,0.1553527398531511
MED134_06224,"transcriptional regulator, MarR family",Unspecified,Unspecified,0.1552558965358251
MED134_11966,3-isopropylmalate dehydratase small subunit,"['00660 C5-Branched dibasic acid metabolism [PATH:dok00660]', '00290 Valine, leucine and isoleucine biosynthesis [PATH:dok00290]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism']",0.1551514034273851
MED134_03115,putative permease YjgP/YjgQ family,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.1523642077454616
MED134_08586,transcriptional accessory protein,Unspecified,Unspecified,0.1522273146460996
MED134_07204,"transcriptional activator, LysR family",Unspecified,Unspecified,0.1521515786101272
MED134_02975,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",['00300 Lysine biosynthesis [PATH:dok00300]'],['09105 Amino acid metabolism'],0.1519135371778142
MED134_00285,hypothetical protein,Unspecified,Unspecified,0.1510501465886225
MED134_13216,tryptophan synthase beta chain,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.1506366372361465
MED134_04889,histidine biosynthesis bifunctional protein hisB,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],0.1502235225491364
MED134_14466,hypothetical protein,Unspecified,Unspecified,0.1497142350577838
MED134_00800,radical SAM superfamily protein,Unspecified,Unspecified,0.1495428572430491
MED134_00745,hypothetical protein,Unspecified,Unspecified,0.1491719578912924
MED134_16114,Demethylmenaquinone methyltransferase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.1490782651498783
MED134_01790,radical SAM superfamily protein,Unspecified,Unspecified,0.1479177398521693
MED134_05094,DEAD/DEAH box helicase,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.147158884849661
MED134_04664,hypothetical protein,Unspecified,Unspecified,0.1471297457608203
MED134_09311,outer membrane protein (OmpH-like),Unspecified,Unspecified,0.1457271523386335
MED134_13791,DHH family protein,['00920 Sulfur metabolism [PATH:dok00920]'],['09102 Energy metabolism'],0.1453015021326524
MED134_06559,peptidylprolyl isomerase,Unspecified,Unspecified,0.1450500567361553
MED134_08826,porphobilinogen synthase,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],0.144879996903315
MED134_12986,hypothetical protein,Unspecified,Unspecified,0.1437217896770219
MED134_01165,tRNA-i(6)A37 modification enzyme MiaB,Unspecified,Unspecified,0.1436595285467973
MED134_10001,aspartate-semialdehyde dehydrogenase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00300 Lysine biosynthesis [PATH:dok00300]', '00261 Monobactam biosynthesis [PATH:dok00261]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",0.143360040889642
MED134_13121,hypothetical protein,Unspecified,Unspecified,0.1432758815347025
MED134_13311,TldD protein,Unspecified,Unspecified,0.142440430745537
MED134_08101,"transcription regulator, LuxR/FixJ family",Unspecified,Unspecified,0.1422849196051289
MED134_17770,hypothetical protein,Unspecified,Unspecified,0.1419800396045071
MED134_04909,alpha/beta hydrolase,Unspecified,Unspecified,0.1417489630462109
MED134_01440,phosphatidylserine decarboxylase,['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],0.1415481141219237
MED134_14772,proline dehydrogenase,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],0.1411940572105515
MED134_09416,NAD-dependent epimerase/dehydratase family protein,"['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.1406843288672662
MED134_14697,hypothetical protein,Unspecified,Unspecified,0.1406270627548898
MED134_08021,adenosylmethionine-8-amino-7- oxononanoatetransaminase,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],0.1394584856687295
MED134_02990,hypothetical protein,Unspecified,Unspecified,0.1388893618808789
MED134_03839,hypothetical protein,Unspecified,Unspecified,0.1386187554322156
MED134_05224,peptidase family M20/M25/M40,Unspecified,Unspecified,0.1382839529443945
MED134_02585,threonine ammonia-lyase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00290 Valine, leucine and isoleucine biosynthesis [PATH:dok00290]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.1381506531343
MED134_03149,redoxin,Unspecified,Unspecified,0.1380604322996
MED134_14737,integral membrane protein TerC family,Unspecified,Unspecified,0.1371696463361306
MED134_13556,polysaccharide biosynthesis/export protein,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.1358771761456938
MED134_09106,UvrD/REP helicase,Unspecified,Unspecified,0.1358020643844193
MED134_08436,hypothetical protein,Unspecified,Unspecified,0.1349730455337846
MED134_08276,"fructose-1,6-bisphosphatase","['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00030 Pentose phosphate pathway [PATH:dok00030]', '00051 Fructose and mannose metabolism [PATH:dok00051]', '00680 Methane metabolism [PATH:dok00680]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09102 Energy metabolism']",0.1344135717699141
MED134_07826,"homogentisate 1,2-dioxygenase","['00350 Tyrosine metabolism [PATH:dok00350]', '00643 Styrene degradation [PATH:dok00643]']","['09105 Amino acid metabolism', '09111 Xenobiotics biodegradation and metabolism']",0.1342998291589279
MED134_00665,hypothetical protein,Unspecified,Unspecified,0.1342082437739817
MED134_11756,hypothetical protein,Unspecified,Unspecified,0.1340411194107877
MED134_13991,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.1339993821138296
MED134_14116,cysteine desulfurase,"['00730 Thiamine metabolism [PATH:dok00730]', '04122 Sulfur relay system [PATH:dok04122]']","['09108 Metabolism of cofactors and vitamins', '09123 Folding, sorting and degradation']",0.1338301923830691
MED134_06774,"two-component system response regulator, LytR/AlgR family",['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.132373856966769
MED134_14256,peptidase family M20/M25/M40,Unspecified,Unspecified,0.1321672661262328
MED134_08591,hypothetical protein,Unspecified,Unspecified,0.1294688945196179
MED134_03764,FAD linked oxidase-like protein,Unspecified,Unspecified,0.1284114557799881
MED134_00750,purine nucleoside phosphorylase,"['00230 Purine metabolism [PATH:dok00230]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",0.1273179264052099
MED134_04549,MoxR-like ATPase,Unspecified,Unspecified,0.1271410953736161
MED134_07369,6-pyruvoyl tetrahydropterin synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.1264876934484137
MED134_04569,hypothetical protein,Unspecified,Unspecified,0.1263752123498254
MED134_11866,hypothetical protein,Unspecified,Unspecified,0.1256951056162637
MED134_06029,"dTDP-glucose 4,6-dehydratase","['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.125182254666049
MED134_02760,hypothetical protein,Unspecified,Unspecified,0.1249484148802442
MED134_02335,sugar isomerase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.1240638647844929
MED134_08171,putative nucleotidyltransferase DUF294,Unspecified,Unspecified,0.1235159506810723
MED134_13081,"transcription regulator, MerR family",Unspecified,Unspecified,0.1235102395846795
MED134_00870,thioredoxin-related protein,Unspecified,Unspecified,0.1228145075860915
MED134_09591,hypothetical protein,Unspecified,Unspecified,0.122544838519458
MED134_10151,transcription elongation factor GreA/GreB family protein,Unspecified,Unspecified,0.1221835918609325
MED134_08086,aspartate 1-decarboxylase,"['00410 beta-Alanine metabolism [PATH:dok00410]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09106 Metabolism of other amino acids', '09108 Metabolism of cofactors and vitamins']",0.1221105992647777
MED134_01825,hypothetical protein,Unspecified,Unspecified,0.1212876009751204
MED134_03779,chorismate synthase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.12115690611841
MED134_15521,hypothetical protein,Unspecified,Unspecified,0.1210989153760092
MED134_01595,DNA (cytosine-5-)-methyltransferase,['00270 Cysteine and methionine metabolism [PATH:dok00270]'],['09105 Amino acid metabolism'],0.1209966833122168
MED134_11411,Holliday junction ATP-dependent DNA helicase RuvB,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.1208530399888631
MED134_07821,4-hydroxyphenylpyruvate dioxygenase,"['00350 Tyrosine metabolism [PATH:dok00350]', '00360 Phenylalanine metabolism [PATH:dok00360]', '00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.1204267276731488
MED134_05659,"tRNA modification GTPase, ThdF family",Unspecified,Unspecified,0.1189601710071725
MED134_01025,peptidase family M16,Unspecified,Unspecified,0.1187564074687377
MED134_04864,hypothetical protein,Unspecified,Unspecified,0.1169247384978293
MED134_10945,tRNA (guanine-N7-)-methyltransferase,Unspecified,Unspecified,0.1161247855753278
MED134_06264,hypothetical protein,['00500 Starch and sucrose metabolism [PATH:dok00500]'],['09101 Carbohydrate metabolism'],0.1158929424466828
MED134_14111,hypothetical protein,Unspecified,Unspecified,0.1156933723973512
MED134_00370,metallopeptidase family M24,Unspecified,Unspecified,0.1156149357168866
MED134_11316,calcineurin-like phosphoesterase,Unspecified,Unspecified,0.1155577084889589
MED134_07531,OmpA family protein,Unspecified,Unspecified,0.1150356756800192
MED134_04919,hypothetical protein,Unspecified,Unspecified,0.114936928699679
MED134_13186,"pseudouridine synthase, RluA family",Unspecified,Unspecified,0.1145149401041699
MED134_09471,hypothetical protein,Unspecified,Unspecified,0.1142258934569162
MED134_00895,stationary-phase survival acid phosphatase,"['00230 Purine metabolism [PATH:dok00230]', '00240 Pyrimidine metabolism [PATH:dok00240]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",0.1137259959435061
MED134_07374,isopentenyl-diphosphate delta-isomerase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.1132894001434831
MED134_13706,ATP-dependent Clp protease adaptor protein ClpS,Unspecified,Unspecified,0.1130704299936358
MED134_09191,peptidase family S41,Unspecified,Unspecified,0.1130299899256838
MED134_06454,hypothetical protein,Unspecified,Unspecified,0.1127199136384597
MED134_13776,peptidase family M20/M25/M40,['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],0.1126342931965543
MED134_05334,GTP cyclohydrolase I,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.1106924448342674
MED134_00280,hypothetical protein,Unspecified,Unspecified,0.110514271662012
MED134_04884,histidinol-phosphate aminotransferase,"['00340 Histidine metabolism [PATH:dok00340]', '00350 Tyrosine metabolism [PATH:dok00350]', '00360 Phenylalanine metabolism [PATH:dok00360]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]', '00401 Novobiocin biosynthesis [PATH:dok00401]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",0.1102640655510661
MED134_08741,two-component system sensor histidine kinase,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.1100946363954239
MED134_03524,hypothetical protein,Unspecified,Unspecified,0.1097034805322954
MED134_14316,hypothetical protein,Unspecified,Unspecified,0.1090706940725346
MED134_01160,"transcriptional regulator, sigma-54 dependent",Unspecified,Unspecified,0.1087527834525316
MED134_00600,dihydrouridine synthase (Dus),Unspecified,Unspecified,0.1084613832804764
MED134_01710,hypothetical protein,Unspecified,Unspecified,0.1081609362353782
MED134_12341,hypothetical protein,Unspecified,Unspecified,0.1080958232347163
MED134_00785,hypothetical protein,Unspecified,Unspecified,0.107958025479388
MED134_07571,pyridoxine 5'-phosphate synthase,['00750 Vitamin B6 metabolism [PATH:dok00750]'],['09108 Metabolism of cofactors and vitamins'],0.1079336721055543
MED134_13561,ExoV-like protein,['00543 Exopolysaccharide biosynthesis [PATH:dok00543]'],['09107 Glycan biosynthesis and metabolism'],0.1078385679860601
MED134_09941,Cys/Met metabolism PLP-dependent enzyme,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00450 Selenocompound metabolism [PATH:dok00450]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.1074940371624284
MED134_03010,hypothetical protein,Unspecified,Unspecified,0.1073937394837137
MED134_06719,hypothetical protein,Unspecified,Unspecified,0.1067221152814528
MED134_01105,hypothetical protein,Unspecified,Unspecified,0.1061150776633659
MED134_08121,OmpA family protein,"['02030 Bacterial chemotaxis [PATH:dok02030]', '02040 Flagellar assembly [PATH:dok02040]']","['09142 Cell motility', '09142 Cell motility']",0.1061064237161433
MED134_13886,hypothetical protein,Unspecified,Unspecified,0.1060397208210659
MED134_11416,cytochrome P450,Unspecified,Unspecified,0.1056446922326801
MED134_13691,hypothetical protein,Unspecified,Unspecified,0.1054917214449579
MED134_07364,AhpC/TSA family protein,Unspecified,Unspecified,0.1050878219803629
MED134_13986,isochorismate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.1050582099307992
MED134_08456,general secretion pathway protein D,Unspecified,Unspecified,0.1048633653502519
MED134_06039,NAD dependent epimerase/dehydratase family protein,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.1047397759955353
MED134_09561,"transcription regulator, LuxR family",Unspecified,Unspecified,0.1046325597248181
MED134_12686,MraZ protein,Unspecified,Unspecified,0.104400386885192
MED134_03314,glyceraldehyde-3-phosphate dehydrogenase A,['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]'],['09101 Carbohydrate metabolism'],0.1043853881697586
MED134_07209,hypothetical protein,Unspecified,Unspecified,0.103564153723004
MED134_10231,peptidase family M20/M25/M40,Unspecified,Unspecified,0.1032582106214597
MED134_02935,putative pterin-4-alpha-carbinolamine dehydratase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.103167524479394
MED134_08841,two-component system sensor histidine kinase/response regulator,Unspecified,Unspecified,0.1030931559369624
MED134_09211,ribose 5-phosphate isomerase B,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00051 Fructose and mannose metabolism [PATH:dok00051]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",0.102830195102197
MED134_12836,hypothetical protein,Unspecified,Unspecified,0.1025275541397855
MED134_02050,riboflavin biosynthesis protein RibD,"['00740 Riboflavin metabolism [PATH:dok00740]', '02024 Quorum sensing [PATH:dok02024]']","['09108 Metabolism of cofactors and vitamins', '09145 Cellular community - prokaryotes']",0.1021519953334127
MED134_02575,"acetolactate synthase, small subunit","['00650 Butanoate metabolism [PATH:dok00650]', '00660 C5-Branched dibasic acid metabolism [PATH:dok00660]', '00290 Valine, leucine and isoleucine biosynthesis [PATH:dok00290]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.1017578022045795
MED134_12821,serine O-acetyltransferase,"['00920 Sulfur metabolism [PATH:dok00920]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00543 Exopolysaccharide biosynthesis [PATH:dok00543]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09107 Glycan biosynthesis and metabolism']",0.1016517017542063
MED134_13191,serine/threonine protein kinase,Unspecified,Unspecified,0.1015886571238535
MED134_05074,nicotinate-nucleotide pyrophosphorylase [carboxylating],['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.1010248368853333
MED134_13436,polyphosphate kinase 2,Unspecified,Unspecified,0.1007577384702495
MED134_07249,hypothetical protein,Unspecified,Unspecified,0.1006082305046328
MED134_09236,LysE type translocator,Unspecified,Unspecified,0.1003726442873018
MED134_03209,hypothetical protein,Unspecified,Unspecified,0.1001881934898114
MED134_08126,exodeoxyribonuclease III (Xth),['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.0997849457933863
MED134_01610,O-antigen polymerase,Unspecified,Unspecified,0.0996021481995864
MED134_12676,GTPase of unknown function,Unspecified,Unspecified,0.0992257526985901
MED134_10950,LysE type translocator,Unspecified,Unspecified,0.0989436600520043
MED134_14006,peptidase C1-like family protein,Unspecified,Unspecified,0.0988282387341662
MED134_13026,hypothetical protein,Unspecified,Unspecified,0.0987581241776662
MED134_11326,polysaccharide deacetylase,Unspecified,Unspecified,0.0984728387928231
MED134_11065,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.0979769383222039
MED134_09346,peptidase family M23,Unspecified,Unspecified,0.0976133404116548
MED134_05974,putative acetyltransferase,Unspecified,Unspecified,0.0973482806412471
MED134_06119,hypothetical protein,Unspecified,Unspecified,0.0972804198033257
MED134_03324,diaminopimelate epimerase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00470 D-Amino acid metabolism [PATH:dok00470]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.0967773786508025
MED134_09326,membrane-bound lytic murein transglycosylase D,Unspecified,Unspecified,0.0966612922309895
MED134_10790,hypothetical protein,Unspecified,Unspecified,0.0961302993727978
MED134_02230,fumarylacetoacetate (FAA) hydrolase family protein,Unspecified,Unspecified,0.0958360275963503
MED134_02765,branched-chain-amino-acid transaminase,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00290 Valine, leucine and isoleucine biosynthesis [PATH:dok00290]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.0954346185762915
MED134_11721,enoyl-CoA hydratase/isomerase family protein,"['00280 Valine, leucine and isoleucine degradation [PATH:dok00280]']",['09105 Amino acid metabolism'],0.0944578204668213
MED134_11200,dGTPase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.0940848379575742
MED134_13196,D-alanine-D-alanine ligase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09106 Metabolism of other amino acids', '09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.0935275854014131
MED134_01925,WbqC-like protein family,Unspecified,Unspecified,0.0930125132434889
MED134_02265,prolipoprotein diacylglyceryl transferase,Unspecified,Unspecified,0.0928876989421152
MED134_00980,ABC transporter ATP-binding protein,Unspecified,Unspecified,0.0925795709911694
MED134_10111,aldo/keto reductase family protein,Unspecified,Unspecified,0.0924055552701923
MED134_13271,redoxin,Unspecified,Unspecified,0.0920732690600506
MED134_06984,hypothetical protein,Unspecified,Unspecified,0.0918243580721129
MED134_08016,hypothetical protein,Unspecified,Unspecified,0.0917180741150093
MED134_03934,hypothetical protein,Unspecified,Unspecified,0.0913541135034418
MED134_13236,anthranilate phosphoribosyltransferase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.0911182473995147
MED134_07996,two-component system response regulator,Unspecified,Unspecified,0.0907160335839843
MED134_02910,cytidylate kinase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.0902188905461794
MED134_01910,rhomboid family protein,Unspecified,Unspecified,0.0897734979887493
MED134_00400,peptidase family M48,Unspecified,Unspecified,0.0890825488716379
MED134_03050,hypothetical protein,Unspecified,Unspecified,0.0885637488147576
MED134_08286,amino acid kinase family protein,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00300 Lysine biosynthesis [PATH:dok00300]', '00261 Monobactam biosynthesis [PATH:dok00261]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",0.0883036090642446
MED134_07476,"7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)/deoxynucleoside kinase",Unspecified,Unspecified,0.0879935062182827
MED134_09371,GDP-fucose synthetase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.087511993720425
MED134_12876,MttA/Hcf106 family protein,"['03060 Protein export [PATH:dok03060]', '03070 Bacterial secretion system [PATH:dok03070]']","['09123 Folding, sorting and degradation', '09131 Membrane transport']",0.0872435471548526
MED134_03979,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,['04122 Sulfur relay system [PATH:dok04122]'],"['09123 Folding, sorting and degradation']",0.0870148284750557
MED134_08901,gliding motility protein GldH,Unspecified,Unspecified,0.0869874239132363
MED134_01055,rod shape-determining protein MreC,Unspecified,Unspecified,0.0868517749824362
