gene_id,product,subsystem,system,value
MED134_00610,ribosome-binding factor A,Unspecified,Unspecified,1549.0303486128273
MED134_03509,hypothetical protein,Unspecified,Unspecified,1518.6316599908887
MED134_06269,peptidase family M28,Unspecified,Unspecified,1493.2169015605646
MED134_00850,hypothetical protein,Unspecified,Unspecified,1463.9675888901875
MED134_10540,crossover junction endodeoxyribonuclease RuvC,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],1454.9445771583974
MED134_08681,lycopene beta cyclase,['00906 Carotenoid biosynthesis [PATH:dok00906]'],['09109 Metabolism of terpenoids and polyketides'],1400.6307429573662
MED134_02980,Holliday junction resolvase-like protein,Unspecified,Unspecified,1397.4191132707967
MED134_05914,hypothetical protein,Unspecified,Unspecified,1381.514731459016
MED134_02095,hypothetical protein,Unspecified,Unspecified,1374.2230019193585
MED134_14612,hypothetical protein,Unspecified,Unspecified,1344.1823756217082
MED134_08336,D-3-phosphoglycerate dehydrogenase,"['00680 Methane metabolism [PATH:dok00680]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism']",1311.8552493648026
MED134_06634,phage integrase family protein,Unspecified,Unspecified,1281.5695053436057
MED134_13421,small-conductance mechanosensitive channel,Unspecified,Unspecified,1270.3095590515954
MED134_11250,lipid A biosynthesis domain protein,Unspecified,Unspecified,1264.974517073898
MED134_05544,hypothetical protein,Unspecified,Unspecified,1234.7703954663798
MED134_01295,hypothetical protein,Unspecified,Unspecified,1226.4518003823866
MED134_07309,hypothetical protein,Unspecified,Unspecified,1199.5934818720289
MED134_12931,hypothetical protein,Unspecified,Unspecified,1191.3404756980826
MED134_07149,hypothetical protein,Unspecified,Unspecified,1190.5262852020164
MED134_14061,ZIP zinc transporter,Unspecified,Unspecified,1179.5212079873395
MED134_00085,hypothetical protein,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],1162.9218109390267
MED134_06604,major facilitator superfamily permease,Unspecified,Unspecified,1143.1330732396223
MED134_14076,hypothetical protein,Unspecified,Unspecified,1124.7682376835064
MED134_10825,HI0933-like protein,Unspecified,Unspecified,1120.055908292818
MED134_05794,hypothetical protein,Unspecified,Unspecified,1118.936377171452
MED134_07876,two-component system response regulator,Unspecified,Unspecified,1110.9941293090294
MED134_11291,hypothetical protein,Unspecified,Unspecified,1110.681001168874
MED134_02430,hypothetical protein,Unspecified,Unspecified,1082.4690756968262
MED134_03954,CrcB-like protein,Unspecified,Unspecified,1080.5986557383612
MED134_06274,dienelactone hydrolase family protein,"['00364 Fluorobenzoate degradation [PATH:dok00364]', '00361 Chlorocyclohexane and chlorobenzene degradation [PATH:dok00361]', '00623 Toluene degradation [PATH:dok00623]']","['09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism']",1067.0201318133113
MED134_13456,hypothetical protein,Unspecified,Unspecified,1057.2896828794185
MED134_00770,hypothetical protein,Unspecified,Unspecified,1054.3113570467299
MED134_10545,"oxygen-independent coproporphyrinogen III oxidase, putative",Unspecified,Unspecified,1041.63330852312
MED134_10041,hypothetical protein,Unspecified,Unspecified,1038.100735868472
MED134_05039,Sir2 family protein,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],1022.3530791330676
MED134_15124,hypothetical protein,Unspecified,Unspecified,1005.2047054623802
MED134_04534,GntP family permease,Unspecified,Unspecified,998.9716288107027
MED134_06284,major facilitator superfamily permease,Unspecified,Unspecified,997.8317385203773
MED134_07154,haloacid dehalogenase-like hydrolase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],970.5587483979472
MED134_06619,FecR protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],955.9935587636533
MED134_07756,endonuclease/exonuclease/phosphatase family protein,Unspecified,Unspecified,947.2939034001681
MED134_06254,dihydrouridine synthase,Unspecified,Unspecified,932.6591712369548
MED134_09231,hypothetical protein,Unspecified,Unspecified,902.1354655140121
MED134_03075,hypothetical protein,Unspecified,Unspecified,887.9810474036352
MED134_11215,cytidine/deoxycytidylate deaminase family protein,Unspecified,Unspecified,883.0160758260272
MED134_07314,2OG-Fe(II) oxygenase superfamily protein,Unspecified,Unspecified,880.4648616541036
MED134_06564,hypothetical protein,Unspecified,Unspecified,868.335622196345
MED134_04399,hypothetical protein,Unspecified,Unspecified,856.6151307473267
MED134_01700,D-tyrosyl-tRNA(Tyr) deacylase,Unspecified,Unspecified,846.8832376981619
MED134_13536,O-methyltransferase family protein,Unspecified,Unspecified,842.1706542066856
MED134_04389,DJ-1/PfpI family protein,Unspecified,Unspecified,812.004500053652
MED134_10740,two-component system response regulator,Unspecified,Unspecified,798.6896349592753
MED134_03744,hypothetical protein,Unspecified,Unspecified,775.8356937312005
MED134_09886,peptide chain release factor,Unspecified,Unspecified,772.1587788497594
MED134_11421,putative iron-sulfur cluster-binding protein,Unspecified,Unspecified,770.6043359804808
MED134_04709,methyltransferase,Unspecified,Unspecified,759.3419848065107
MED134_06204,hypothetical protein,Unspecified,Unspecified,737.5365493063974
MED134_04219,nitroreductase family protein,Unspecified,Unspecified,735.9842235542817
MED134_07516,LysE type translocator,Unspecified,Unspecified,730.0131403490138
MED134_03599,hypothetical protein,Unspecified,Unspecified,727.8655843364629
MED134_10381,RecX family protein,Unspecified,Unspecified,727.6049840004615
MED134_10695,hypothetical protein,Unspecified,Unspecified,727.5279213598503
MED134_01875,hypothetical protein,Unspecified,Unspecified,701.0974707589462
MED134_01030,hypothetical protein,Unspecified,Unspecified,652.4781341448397
MED134_04969,hypothetical protein,Unspecified,Unspecified,650.2146814154578
MED134_04974,hypothetical protein,Unspecified,Unspecified,644.177673159548
MED134_08211,peptidase family M20/M25/M40,Unspecified,Unspecified,624.2663229979133
MED134_14246,SnoaL-like polyketide cyclase,Unspecified,Unspecified,597.159393861996
MED134_10735,hypothetical protein,Unspecified,Unspecified,594.9665684566946
MED134_14056,hypothetical protein,Unspecified,Unspecified,591.2045423735246
MED134_08561,metallo-beta-lactamase superfamily protein,Unspecified,Unspecified,586.5097670590276
MED134_10830,hypothetical protein,Unspecified,Unspecified,558.6207364091608
MED134_07551,hypothetical protein,Unspecified,Unspecified,545.1846866359948
MED134_05724,major facilitator superfamily permease,Unspecified,Unspecified,512.1006849904275
MED134_17085,23S rRNA-intervening sequence protein,Unspecified,Unspecified,488.8432377850371
MED134_00080,protein of unknown function (DUF427),Unspecified,Unspecified,483.01026119239737
MED134_09256,hypothetical protein,Unspecified,Unspecified,470.6391213115642
MED134_00810,hypothetical protein,Unspecified,Unspecified,454.42281211176874
MED134_07481,hypothetical protein,Unspecified,Unspecified,391.61569391077205
MED134_00155,AhpC/TSA family protein,Unspecified,Unspecified,342.3669426319823
MED134_15094,hypothetical protein,Unspecified,Unspecified,336.7428189694365
MED134_01575,hypothetical protein,Unspecified,Unspecified,300.96418526456836
MED134_11175,hypothetical protein,Unspecified,Unspecified,114.913028370144
