gene_id,cluster,product,subsystem,system,value
MED134_07456,C1,outer membrane efflux protein,"['03070 Bacterial secretion system [PATH:dok03070]', '02020 Two-component system [PATH:dok02020]', '01501 beta-Lactam resistance [PATH:dok01501]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09131 Membrane transport', '09132 Signal transduction', '09175 Drug resistance: antimicrobial', '09175 Drug resistance: antimicrobial']",2645.3135451524713
MED134_01510,C1,putative permease YjgP/YjgQ family,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],2619.945944020391
MED134_13711,C1,ribosomal protein L11 methyltransferase,Unspecified,Unspecified,2607.513973168894
MED134_11451,C1,Holliday junction ATP-dependent DNA helicase RuvA,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],2584.2016829279773
MED134_12076,C1,peptidase family M28,Unspecified,Unspecified,2570.512795351987
MED134_02325,C1,carboxymuconolactone decarboxylase family protein,Unspecified,Unspecified,2513.8639674254173
MED134_00885,C1,lipid-A-disaccharide synthase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],2507.9760147757715
MED134_06554,C1,hypothetical protein,Unspecified,Unspecified,2501.5248275381855
MED134_02470,C1,hypothetical protein,Unspecified,Unspecified,2426.40982884869
MED134_09926,C1,hypothetical protein,Unspecified,Unspecified,2400.4986250573975
MED134_07656,C1,16S rRNA processing protein RimM,Unspecified,Unspecified,2356.3195146177345
MED134_03894,C1,hypothetical protein,Unspecified,Unspecified,2349.738743407871
MED134_00505,C1,hypothetical protein,Unspecified,Unspecified,2344.7940269442333
MED134_05384,C1,HD family protein,Unspecified,Unspecified,2327.469967737037
MED134_05064,C1,hypothetical protein,Unspecified,Unspecified,2286.50290254225
MED134_10755,C1,sugar transporter,Unspecified,Unspecified,2198.181479013225
MED134_03819,C1,S-adenosylmethionine-dependentmethyltransferase,Unspecified,Unspecified,2189.8765716908456
MED134_12951,C1,radical SAM superfamily protein,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],2170.0573670115546
MED134_01885,C1,DNA replication and repair protein RecF,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],2082.2993633404744
MED134_09931,C1,hypothetical protein,Unspecified,Unspecified,2075.5784893475548
MED134_12006,C1,hypothetical protein,Unspecified,Unspecified,2071.8834914172776
MED134_03055,C1,hypothetical protein,Unspecified,Unspecified,2056.198282684015
MED134_14346,C1,metallo-beta-lactamase superfamily protein,['01501 beta-Lactam resistance [PATH:dok01501]'],['09175 Drug resistance: antimicrobial'],2037.8181507210074
MED134_02985,C1,peptide deformylase,Unspecified,Unspecified,2037.1885159026656
MED134_05184,C1,hypothetical protein,Unspecified,Unspecified,2033.700289491876
MED134_13401,C1,GrpE protein,Unspecified,Unspecified,2031.4387076383355
MED134_12591,C1,hypothetical protein,Unspecified,Unspecified,2021.111012955765
MED134_10021,C1,glycerol-3-phosphate dehydrogenase (NAD(P)+),['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],2015.941013781162
MED134_05529,C1,hypothetical protein,Unspecified,Unspecified,2011.2719693243785
MED134_07304,C1,dTDP-4-dehydrorhamnose reductase,Unspecified,Unspecified,1998.9452824433417
MED134_12061,C1,cytidine deaminase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],1997.9886597873092
MED134_14326,C1,hypothetical protein,Unspecified,Unspecified,1992.7638530170461
MED134_02060,C1,"methyltransferase, HemK family",Unspecified,Unspecified,1905.012283158678
MED134_14181,C1,"1,4-dihydroxy-2-naphthoateoctaprenyltransferase",['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],1904.6886789440696
MED134_10900,C1,NAD dependent epimerase/dehydratase family protein,Unspecified,Unspecified,1900.6381258325684
MED134_14782,C1,hypothetical protein,Unspecified,Unspecified,1898.882503436961
MED134_14381,C1,DEAD/DEAH box helicase,['03018 RNA degradation [PATH:dok03018]'],"['09123 Folding, sorting and degradation']",1886.1293709086235
MED134_11286,C1,glycosyl transferase family 2,Unspecified,Unspecified,1870.3739258913038
MED134_08991,C1,hypothetical protein,Unspecified,Unspecified,1858.4878403160574
MED134_06079,C1,hypothetical protein,Unspecified,Unspecified,1850.2238743814746
MED134_13366,C1,hypothetical protein,Unspecified,Unspecified,1763.3322103335354
MED134_10131,C1,two-component system sensor histidine kinase,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],1749.1516476226416
MED134_07461,C1,"transcription regulator, TetR family",Unspecified,Unspecified,1721.0043436131937
MED134_09026,C1,hypothetical protein,Unspecified,Unspecified,1709.6344800739575
MED134_14191,C1,methionyl-tRNA formyltransferase,"['00670 One carbon pool by folate [PATH:dok00670]', '00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]']","['09108 Metabolism of cofactors and vitamins', '09122 Translation']",1706.385512135063
MED134_03379,C1,pseudouridylate synthase,Unspecified,Unspecified,1685.362727782085
MED134_03060,C1,shikimate dehydrogenase,Unspecified,Unspecified,1647.0727677480795
MED134_14446,C1,hypothetical protein,Unspecified,Unspecified,1635.463747899368
MED134_06649,C1,outer membrane efflux protein,Unspecified,Unspecified,1630.7843858082285
MED134_02785,C1,O-succinylbenzoate-CoA ligase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],1624.6726454252262
MED134_05284,C1,metallo-beta-lactamase superfamily protein,Unspecified,Unspecified,1620.9477777746447
MED134_08371,C1,hypothetical protein,Unspecified,Unspecified,1605.9927491819108
MED134_13451,C1,multidrug resistance protein,Unspecified,Unspecified,1604.2908420503004
MED134_13046,C1,hypothetical protein,Unspecified,Unspecified,1570.2512097010217
MED134_13461,C1,PAP2 superfamily protein,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '00552 Teichoic acid biosynthesis [PATH:dok00552]']","['09107 Glycan biosynthesis and metabolism', '09107 Glycan biosynthesis and metabolism']",1570.120825900873
MED134_00150,C1,inorganic H+ pyrophosphatase,Unspecified,Unspecified,1567.1091454095558
MED134_00610,C1,ribosome-binding factor A,Unspecified,Unspecified,1555.9622152738527
MED134_09871,C1,hypothetical protein,Unspecified,Unspecified,1550.3893439259932
MED134_05069,C1,putative SPOUT methyltransferase,Unspecified,Unspecified,1546.2158203503654
MED134_07651,C1,methyltransferase,Unspecified,Unspecified,1544.3650933199815
MED134_03509,C1,hypothetical protein,Unspecified,Unspecified,1525.3705770534834
MED134_06269,C1,peptidase family M28,Unspecified,Unspecified,1491.1334866823727
MED134_00850,C1,hypothetical protein,Unspecified,Unspecified,1465.1042773599047
MED134_10540,C1,crossover junction endodeoxyribonuclease RuvC,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],1453.7603631379616
MED134_01640,C1,hypothetical protein,Unspecified,Unspecified,1451.515529418571
MED134_05169,C1,hypothetical protein,Unspecified,Unspecified,1408.784694876702
MED134_08681,C1,lycopene beta cyclase,['00906 Carotenoid biosynthesis [PATH:dok00906]'],['09109 Metabolism of terpenoids and polyketides'],1406.9262100001301
MED134_08356,C1,hypothetical protein,Unspecified,Unspecified,1405.595261906058
MED134_02980,C1,Holliday junction resolvase-like protein,Unspecified,Unspecified,1401.058316206554
MED134_02095,C1,hypothetical protein,Unspecified,Unspecified,1381.9472905441785
MED134_10860,C1,hypothetical protein,Unspecified,Unspecified,1376.9218183160342
MED134_05914,C1,hypothetical protein,Unspecified,Unspecified,1371.431118863713
MED134_13741,C1,hypothetical protein,Unspecified,Unspecified,1355.7727542167222
MED134_14612,C1,hypothetical protein,Unspecified,Unspecified,1342.7867944397692
MED134_14441,C1,hypothetical protein,Unspecified,Unspecified,1316.5416066715322
MED134_06634,C1,phage integrase family protein,Unspecified,Unspecified,1288.2718069743723
MED134_13421,C1,small-conductance mechanosensitive channel,Unspecified,Unspecified,1271.9511000327593
MED134_11250,C1,lipid A biosynthesis domain protein,Unspecified,Unspecified,1252.5341603563738
MED134_05544,C1,hypothetical protein,Unspecified,Unspecified,1241.5944691700115
MED134_01295,C1,hypothetical protein,Unspecified,Unspecified,1228.1387164403325
MED134_07309,C1,hypothetical protein,Unspecified,Unspecified,1198.2923999265813
MED134_07149,C1,hypothetical protein,Unspecified,Unspecified,1193.0395356458293
MED134_12931,C1,hypothetical protein,Unspecified,Unspecified,1191.8424452179863
MED134_00415,C1,hypothetical protein,Unspecified,Unspecified,1181.88739799117
MED134_14061,C1,ZIP zinc transporter,Unspecified,Unspecified,1179.9810471206283
MED134_06604,C1,major facilitator superfamily permease,Unspecified,Unspecified,1146.0936103813729
MED134_08226,C1,hypothetical protein,Unspecified,Unspecified,1138.607010013693
MED134_10825,C1,HI0933-like protein,Unspecified,Unspecified,1123.6119378204562
MED134_14076,C1,hypothetical protein,Unspecified,Unspecified,1118.4782488336964
MED134_11291,C1,hypothetical protein,Unspecified,Unspecified,1110.0728700482905
MED134_07876,C1,two-component system response regulator,Unspecified,Unspecified,1108.6411888103926
MED134_03954,C1,CrcB-like protein,Unspecified,Unspecified,1087.9804303265505
MED134_06274,C1,dienelactone hydrolase family protein,"['00364 Fluorobenzoate degradation [PATH:dok00364]', '00361 Chlorocyclohexane and chlorobenzene degradation [PATH:dok00361]', '00623 Toluene degradation [PATH:dok00623]']","['09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism']",1071.9322780692098
MED134_13456,C1,hypothetical protein,Unspecified,Unspecified,1058.3520764401005
MED134_10545,C1,"oxygen-independent coproporphyrinogen III oxidase, putative",Unspecified,Unspecified,1043.2766607794906
MED134_10041,C1,hypothetical protein,Unspecified,Unspecified,1039.6833317304965
MED134_05039,C1,Sir2 family protein,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],1025.3117801294402
MED134_04534,C1,GntP family permease,Unspecified,Unspecified,1002.9070225251974
MED134_15124,C1,hypothetical protein,Unspecified,Unspecified,996.776093027705
MED134_10316,C1,"transcription regulator, AsnC family",Unspecified,Unspecified,994.3786935037782
MED134_07154,C1,haloacid dehalogenase-like hydrolase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],972.5502268046475
MED134_06619,C1,FecR protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],957.9673266449663
MED134_07756,C1,endonuclease/exonuclease/phosphatase family protein,Unspecified,Unspecified,946.9138942353065
MED134_06254,C1,dihydrouridine synthase,Unspecified,Unspecified,935.5352711300861
MED134_04584,C1,hypothetical protein,Unspecified,Unspecified,934.2261748040279
MED134_09231,C1,hypothetical protein,Unspecified,Unspecified,903.3205304621983
MED134_11215,C1,cytidine/deoxycytidylate deaminase family protein,Unspecified,Unspecified,887.0258893991177
MED134_07314,C1,2OG-Fe(II) oxygenase superfamily protein,Unspecified,Unspecified,885.6175893781322
MED134_14436,C1,hypothetical protein,Unspecified,Unspecified,883.4244308874647
MED134_09186,C1,ribonuclease P protein component,Unspecified,Unspecified,876.2718284245695
MED134_00380,C1,hypothetical protein,Unspecified,Unspecified,873.3598078234181
MED134_06564,C1,hypothetical protein,Unspecified,Unspecified,869.5423457217755
MED134_04399,C1,hypothetical protein,Unspecified,Unspecified,851.3237576481854
MED134_00270,C1,hypothetical protein,Unspecified,Unspecified,848.9041943583086
MED134_01700,C1,D-tyrosyl-tRNA(Tyr) deacylase,Unspecified,Unspecified,845.7092456386362
MED134_13536,C1,O-methyltransferase family protein,Unspecified,Unspecified,843.2175894557774
MED134_04389,C1,DJ-1/PfpI family protein,Unspecified,Unspecified,813.0320491561122
MED134_10740,C1,two-component system response regulator,Unspecified,Unspecified,798.6880471208481
MED134_03744,C1,hypothetical protein,Unspecified,Unspecified,770.8887875648657
MED134_11421,C1,putative iron-sulfur cluster-binding protein,Unspecified,Unspecified,768.6132637637896
MED134_09461,C1,hypothetical protein,Unspecified,Unspecified,762.5771432442461
MED134_04709,C1,methyltransferase,Unspecified,Unspecified,761.5154183922888
MED134_06204,C1,hypothetical protein,Unspecified,Unspecified,738.3870815635285
MED134_07516,C1,LysE type translocator,Unspecified,Unspecified,732.1394053850432
MED134_10381,C1,RecX family protein,Unspecified,Unspecified,730.1378228632544
MED134_03599,C1,hypothetical protein,Unspecified,Unspecified,727.88635076775
MED134_10695,C1,hypothetical protein,Unspecified,Unspecified,721.6871082015323
MED134_01875,C1,hypothetical protein,Unspecified,Unspecified,703.315036833751
MED134_01030,C1,hypothetical protein,Unspecified,Unspecified,655.3357742270061
MED134_10585,C1,DNA polymerase IV,Unspecified,Unspecified,653.5196260727282
MED134_04969,C1,hypothetical protein,Unspecified,Unspecified,653.0045336994568
MED134_04974,C1,hypothetical protein,Unspecified,Unspecified,643.2938044491523
MED134_01290,C1,hypothetical protein,Unspecified,Unspecified,636.5577529867141
MED134_08211,C1,peptidase family M20/M25/M40,Unspecified,Unspecified,624.6933180106034
MED134_14246,C1,SnoaL-like polyketide cyclase,Unspecified,Unspecified,600.2296788126442
MED134_10735,C1,hypothetical protein,Unspecified,Unspecified,596.3073359994912
MED134_14056,C1,hypothetical protein,Unspecified,Unspecified,594.4849380889652
MED134_08326,C1,hypothetical protein,Unspecified,Unspecified,592.9153879223632
MED134_10830,C1,hypothetical protein,Unspecified,Unspecified,561.9621608420771
MED134_07551,C1,hypothetical protein,Unspecified,Unspecified,544.2619973052783
MED134_01580,C1,NUDIX hydrolase,Unspecified,Unspecified,497.7970463931251
MED134_17085,C1,23S rRNA-intervening sequence protein,Unspecified,Unspecified,490.7941001582796
MED134_00080,C1,protein of unknown function (DUF427),Unspecified,Unspecified,483.6813068406876
MED134_07481,C1,hypothetical protein,Unspecified,Unspecified,392.28738249160256
MED134_10565,C1,adenylate cyclase family protein,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],373.33315083938834
MED134_00155,C1,AhpC/TSA family protein,Unspecified,Unspecified,343.8651740833541
MED134_15094,C1,hypothetical protein,Unspecified,Unspecified,337.14108140512815
