gene_id,cluster,product,subsystem,system,value
MED134_02380,C0,sigma-54 modulation protein,Unspecified,Unspecified,0.0595365570419733
MED134_05979,C0,hypothetical protein,Unspecified,Unspecified,0.0590768739228825
MED134_06459,C0,"two-component system response regulator, LytR/AlgR family",Unspecified,Unspecified,0.0590190199279906
MED134_00970,C0,hypothetical protein,Unspecified,Unspecified,0.0586140172082093
MED134_04479,C0,hypothetical protein,Unspecified,Unspecified,0.0583018953348931
MED134_06969,C0,hypothetical protein,Unspecified,Unspecified,0.05809714439744
MED134_01860,C0,hypothetical protein,Unspecified,Unspecified,0.0580665185964924
MED134_13286,C0,hypothetical protein,Unspecified,Unspecified,0.0577572137121352
MED134_08931,C0,acyltransferase family protein,"['00561 Glycerolipid metabolism [PATH:dok00561]', '00564 Glycerophospholipid metabolism [PATH:dok00564]']","['09103 Lipid metabolism', '09103 Lipid metabolism']",0.0575659646601083
MED134_02140,C0,hypothetical protein,Unspecified,Unspecified,0.0574041474157637
MED134_09141,C0,multidrug resistance protein,Unspecified,Unspecified,0.0570620450776964
MED134_12316,C0,hypothetical protein,Unspecified,Unspecified,0.0566002142282478
MED134_10965,C0,NifU-like protein,Unspecified,Unspecified,0.0565619071369669
MED134_09206,C0,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.0564127253453265
MED134_01215,C0,hypothetical protein,Unspecified,Unspecified,0.0562595963405889
MED134_05139,C0,AhpC/TSA family protein,Unspecified,Unspecified,0.0560758415349038
MED134_09916,C0,drug/metabolite permease,Unspecified,Unspecified,0.0553627048059674
MED134_03369,C0,adenylate cyclase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.055257426321286
MED134_07284,C0,hypothetical protein,Unspecified,Unspecified,0.055257426321286
MED134_11546,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.0538605142770864
MED134_08001,C0,hypothetical protein,Unspecified,Unspecified,0.0533508361774389
MED134_03704,C0,endoribonuclease L-PSP,Unspecified,Unspecified,0.0529251613912853
MED134_07486,C0,hypothetical protein,Unspecified,Unspecified,0.0524061286861576
MED134_08091,C0,hypothetical protein,Unspecified,Unspecified,0.0522617591856448
MED134_05349,C0,hypothetical protein,Unspecified,Unspecified,0.0518267130935158
MED134_03824,C0,glycosyl hydrolase family 20,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00511 Other glycan degradation [PATH:dok00511]']","['09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.0516895958681961
MED134_01210,C0,FAD dependent oxidoreductase,Unspecified,Unspecified,0.0509446573668561
MED134_06824,C0,hypothetical protein,Unspecified,Unspecified,0.0507257564114284
MED134_12866,C0,ribulose-phosphate 3-epimerase,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00040 Pentose and glucuronate interconversions [PATH:dok00040]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",0.0506550747671933
MED134_15821,C0,putative transcriptional regulator,Unspecified,Unspecified,0.050565417554619
MED134_07621,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.0503445134478341
MED134_00480,C0,hypothetical protein,Unspecified,Unspecified,0.0503352715131856
MED134_11321,C0,thioredoxin,Unspecified,Unspecified,0.0502405861784651
MED134_06574,C0,hypothetical protein,Unspecified,Unspecified,0.0480991365847749
MED134_07966,C0,putative sodium/sulfate symporter,Unspecified,Unspecified,0.0479600042838118
MED134_13096,C0,RNA-binding S4,Unspecified,Unspecified,0.0478038022093726
MED134_01765,C0,DNA binding helix-turn helix protein,Unspecified,Unspecified,0.0477758509277693
MED134_10291,C0,4'-phosphopantetheinyl transferase superfamily protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.0476210139547075
MED134_04419,C0,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,Unspecified,Unspecified,0.0471969343667823
MED134_07104,C0,X-Pro dipeptidyl-peptidase (S15 family),Unspecified,Unspecified,0.0471024818572813
MED134_08241,C0,dCMP deaminase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.04692008766667
MED134_11130,C0,hypothetical protein,Unspecified,Unspecified,0.04683130285458
MED134_00430,C0,glutaminase A,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00220 Arginine biosynthesis [PATH:dok00220]', '00470 D-Amino acid metabolism [PATH:dok00470]', '02020 Two-component system [PATH:dok02020]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09106 Metabolism of other amino acids', '09132 Signal transduction']",0.0454979466316092
MED134_10895,C0,hypothetical protein,Unspecified,Unspecified,0.0453078382204037
MED134_02880,C0,hypothetical protein,Unspecified,Unspecified,0.0448000904373102
MED134_05059,C0,Ham1 family protein,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.0446805597797934
MED134_13746,C0,dihydropteroate synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.0436717739051313
MED134_00365,C0,SAM dependent methyltransferase,Unspecified,Unspecified,0.0433882727813415
MED134_05879,C0,hypothetical protein,Unspecified,Unspecified,0.0432988436268904
MED134_13856,C0,hypothetical protein,Unspecified,Unspecified,0.0431211277341041
MED134_14131,C0,hypothetical protein,Unspecified,Unspecified,0.0431027551005711
MED134_14171,C0,NADPH-dependent FMN reductase,Unspecified,Unspecified,0.0426611874015415
MED134_01820,C0,SpoU rRNA methylase family protein,Unspecified,Unspecified,0.0426570097569369
MED134_13376,C0,hypothetical protein,Unspecified,Unspecified,0.0424167343123112
MED134_11070,C0,hypothetical protein,Unspecified,Unspecified,0.0419257467325323
MED134_14777,C0,hypothetical protein,Unspecified,Unspecified,0.0408435344468646
MED134_03304,C0,beta-lactamase family protein,Unspecified,Unspecified,0.0407838603447445
MED134_12141,C0,hypothetical protein,Unspecified,Unspecified,0.0402804049276218
MED134_03909,C0,hypothetical protein,Unspecified,Unspecified,0.0384434120523349
MED134_12261,C0,hypothetical protein,Unspecified,Unspecified,0.0383741285872389
MED134_11496,C0,metallo-beta-lactamase superfamily protein,Unspecified,Unspecified,0.0383661947612848
MED134_01355,C0,hypothetical protein,Unspecified,Unspecified,0.0371797223502858
MED134_07294,C0,lipolytic enzyme,Unspecified,Unspecified,0.0371184707483907
MED134_14026,C0,hypothetical protein,Unspecified,Unspecified,0.0369349731727024
MED134_14732,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.0367781302556436
MED134_11306,C0,"ABC transporter, ATP-binding protein",Unspecified,Unspecified,0.0366002873316552
MED134_07931,C0,thiamine-phosphate pyrophosphorylase,['00730 Thiamine metabolism [PATH:dok00730]'],['09108 Metabolism of cofactors and vitamins'],0.0366002873316552
MED134_00690,C0,hypothetical protein,Unspecified,Unspecified,0.0365022126348646
MED134_14742,C0,hypothetical protein,Unspecified,Unspecified,0.036410804756814
MED134_15143,C0,putative secreted protein,Unspecified,Unspecified,0.0363221999237553
MED134_14797,C0,hypothetical protein,Unspecified,Unspecified,0.0359115655722039
MED134_02270,C0,hypothetical protein,Unspecified,Unspecified,0.0356953590017974
MED134_04579,C0,hypothetical protein,Unspecified,Unspecified,0.0355509895012846
MED134_04469,C0,hypothetical protein,Unspecified,Unspecified,0.0349374191241051
MED134_08351,C0,AhpC/TSA family protein,Unspecified,Unspecified,0.0347117029428892
MED134_10700,C0,low molecular weight phosphatase family protein,Unspecified,Unspecified,0.0342779542689671
MED134_04639,C0,uracil-DNA glycosylase,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.0342335803128219
MED134_06704,C0,MarC family integral membrane protein,Unspecified,Unspecified,0.0333854469935921
MED134_13361,C0,aldose epimerase family protein,Unspecified,Unspecified,0.0331328003676947
MED134_10600,C0,small-conductance mechanosensitive channel,Unspecified,Unspecified,0.0317895813835227
MED134_14562,C0,hypothetical protein,Unspecified,Unspecified,0.0315052486347662
MED134_09906,C0,hypothetical protein,Unspecified,Unspecified,0.0314364587366689
MED134_01960,C0,cytochrome c,Unspecified,Unspecified,0.0309533913227181
MED134_05024,C0,hypothetical protein,Unspecified,Unspecified,0.0308728441244988
MED134_08666,C0,"pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component",['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],0.0305784053044913
MED134_08776,C0,"transcription regulator, AraC family",Unspecified,Unspecified,0.0304619646082073
MED134_09201,C0,gliding motility protein GldJ,Unspecified,Unspecified,0.0304619646082073
MED134_12801,C0,hypothetical protein,Unspecified,Unspecified,0.0304031328031025
MED134_07616,C0,"two-component system response regulator, LytR/AlgR family",Unspecified,Unspecified,0.0299826591276192
MED134_06829,C0,hypothetical protein,Unspecified,Unspecified,0.0299402505729626
MED134_09131,C0,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.0298693699378795
MED134_13756,C0,hypothetical protein,Unspecified,Unspecified,0.0297040247305149
MED134_03070,C0,phosphoglycerate mutase family protein,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00680 Methane metabolism [PATH:dok00680]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]']","['09101 Carbohydrate metabolism', '09102 Energy metabolism', '09105 Amino acid metabolism']",0.0296318399802585
MED134_12301,C0,DNA repair protein RadC,Unspecified,Unspecified,0.0294007689096164
MED134_13166,C0,hypothetical protein,Unspecified,Unspecified,0.0293356070726565
MED134_06679,C0,ferric uptake regulation protein,Unspecified,Unspecified,0.0290937620395979
MED134_14587,C0,hypothetical protein,Unspecified,Unspecified,0.0290220436450878
MED134_11736,C0,"transcription regulator, AsnC family",Unspecified,Unspecified,0.0283764507606642
MED134_06699,C0,hypothetical protein,Unspecified,Unspecified,0.0283733774792566
MED134_00495,C0,pyridoxine/pyridoxamine 5'-phosphate oxidase,['00750 Vitamin B6 metabolism [PATH:dok00750]'],['09108 Metabolism of cofactors and vitamins'],0.0281144852698207
MED134_12121,C0,glycosyl transferase family 2,Unspecified,Unspecified,0.0278184642200595
MED134_11120,C0,alpha/beta hydrolase,Unspecified,Unspecified,0.0272700169517561
MED134_02915,C0,hypothetical protein,Unspecified,Unspecified,0.0271792050971555
MED134_09751,C0,DNA-3-methyladenine glycosidase I,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.0252313591677953
MED134_03889,C0,hypothetical protein,Unspecified,Unspecified,0.0248931456590902
MED134_05649,C0,hypothetical protein,Unspecified,Unspecified,0.0234899893267456
MED134_01115,C0,heavy metal transporter,Unspecified,Unspecified,0.0233878590830786
MED134_10560,C0,hypothetical protein,Unspecified,Unspecified,0.0229259801117291
MED134_11771,C0,hypothetical protein,Unspecified,Unspecified,0.0228664011461536
MED134_16265,C0,rod shape-determining protein MreD,Unspecified,Unspecified,0.0226082151711765
MED134_08616,C0,hypothetical protein,Unspecified,Unspecified,0.0220163488282067
MED134_00720,C0,nitroreductase family protein,Unspecified,Unspecified,0.0216891140980506
MED134_13851,C0,WxcM domain-containing protein,Unspecified,Unspecified,0.0215426692404006
MED134_00040,C0,hypothetical protein,Unspecified,Unspecified,0.0204448953906462
MED134_11491,C0,hypothetical protein,Unspecified,Unspecified,0.0200598996206237
MED134_15345,C0,hypothetical protein,Unspecified,Unspecified,0.0180385967580875
MED134_01310,C0,peptidase,Unspecified,Unspecified,0.0174326171869243
MED134_04124,C0,hypothetical protein,Unspecified,Unspecified,0.0169995086853858
MED134_16490,C0,GIY-YIG catalytic domain protein,Unspecified,Unspecified,0.0169355007352827
MED134_07179,C0,small-conductance mechanosensitive channel,Unspecified,Unspecified,0.0165685583126067
MED134_09486,C0,"ABC transporter, ATP-binding protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.014988061255462
MED134_03914,C0,"bacterial regulatory protein, AsnC family",Unspecified,Unspecified,0.0149312614530292
MED134_05154,C0,Fic protein family,Unspecified,Unspecified,0.0146085070519656
MED134_05584,C0,CAAX amino terminal protease family,Unspecified,Unspecified,0.0139962633874185
MED134_00420,C0,hypothetical protein,Unspecified,Unspecified,0.0137816104263827
MED134_11801,C0,hypothetical protein,Unspecified,Unspecified,0.013411339773389
MED134_09266,C0,hypothetical protein,Unspecified,Unspecified,0.0131690944074323
MED134_14602,C0,two-component system response regulator,Unspecified,Unspecified,0.0120353706099929
MED134_05464,C0,hypothetical protein,Unspecified,Unspecified,0.0119052534886768
MED134_11235,C0,biopolymer transport protein ExbD/TolR,Unspecified,Unspecified,0.0117300219166675
MED134_01530,C0,phosphodiesterase/alkaline phosphatase D,"['00790 Folate biosynthesis [PATH:dok00790]', '02020 Two-component system [PATH:dok02020]']","['09108 Metabolism of cofactors and vitamins', '09132 Signal transduction']",0.0116586562030502
MED134_09491,C0,hypothetical protein,Unspecified,Unspecified,0.0109334109382636
MED134_04084,C0,hypothetical protein,Unspecified,Unspecified,0.009830882104153
MED134_11225,C0,radical SAM superfamily protein,Unspecified,Unspecified,0.0095552498956253
MED134_09791,C0,osmotically inducible protein C,Unspecified,Unspecified,0.0094582779717517
MED134_10216,C0,hypothetical protein,Unspecified,Unspecified,0.0091859777356449
MED134_06474,C0,hypothetical protein,Unspecified,Unspecified,0.0088787242815391
MED134_05534,C0,hypothetical protein,Unspecified,Unspecified,0.0084388644206886
MED134_09166,C0,hypothetical protein,Unspecified,Unspecified,0.0072583148245615
MED134_01560,C0,hypothetical protein,Unspecified,Unspecified,0.0069542861562053
MED134_06479,C0,hypothetical protein,Unspecified,Unspecified,0.0057576505781332
MED134_12781,C0,heavy metal transport/detoxification protein,Unspecified,Unspecified,0.0045115468910259
MED134_02650,C0,hypothetical protein,Unspecified,Unspecified,0.0017430185563413
