gene_id,cluster,product,subsystem,system,value
MED134_01615,C0,acetyltransferase (GNAT) family,Unspecified,Unspecified,619.1310510397177
MED134_00660,C0,hypothetical protein,Unspecified,Unspecified,612.832269017769
MED134_00425,C0,hypothetical protein,Unspecified,Unspecified,610.7743340624877
MED134_07229,C0,hypothetical protein,Unspecified,Unspecified,597.9661886990812
MED134_06189,C0,adenylate kinase,"['00230 Purine metabolism [PATH:dok00230]', '00730 Thiamine metabolism [PATH:dok00730]']","['09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",595.461775289041
MED134_13301,C0,hypothetical protein,Unspecified,Unspecified,587.0823564907032
MED134_09286,C0,fatty acid desaturase,['00071 Fatty acid degradation [PATH:dok00071]'],['09103 Lipid metabolism'],585.9994396075163
MED134_05629,C0,Co/Zn/Cd efflux protein,Unspecified,Unspecified,559.3175312955814
MED134_05859,C0,hypothetical protein,Unspecified,Unspecified,557.0949585781063
MED134_05909,C0,carbon-nitrogen hydrolase,Unspecified,Unspecified,539.9342107647274
MED134_03974,C0,hypothetical protein,Unspecified,Unspecified,539.1536672271365
MED134_03644,C0,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,Unspecified,Unspecified,528.7302450234647
MED134_08621,C0,beta-lactamase family protein,Unspecified,Unspecified,524.2947735253822
MED134_05899,C0,deoxyhypusine synthase,Unspecified,Unspecified,522.6718528933412
MED134_10620,C0,2-dehydro-3-deoxyphosphogluconate aldolase / 4-hydroxy-2-oxoglutarate aldolase,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",521.2448875949472
MED134_09641,C0,hypothetical protein,Unspecified,Unspecified,516.6418033450387
MED134_05894,C0,arginase family protein,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],512.5510388619837
MED134_05484,C0,hypothetical protein,Unspecified,Unspecified,509.7885310366468
MED134_04039,C0,hypothetical protein,Unspecified,Unspecified,502.9584333479972
MED134_03219,C0,hypothetical protein,Unspecified,Unspecified,494.28381261344873
MED134_02545,C0,allophanate hydrolase subunit 1,Unspecified,Unspecified,494.22687623192553
MED134_08496,C0,hypothetical protein,Unspecified,Unspecified,488.8024685621432
MED134_14416,C0,hypothetical protein,Unspecified,Unspecified,487.96949623273815
MED134_05889,C0,Orn/DAP/Arg decarboxylase,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],485.15890896009176
MED134_04149,C0,hypothetical protein,Unspecified,Unspecified,481.5679719914391
MED134_15304,C0,putative membrane protein,Unspecified,Unspecified,477.2050297215262
MED134_06509,C0,thioredoxin family protein,Unspecified,Unspecified,474.53412711468604
MED134_06909,C0,hypothetical protein,Unspecified,Unspecified,469.90466181608076
MED134_14597,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,469.0486352385912
MED134_07089,C0,sensor of blue-light using FAD,Unspecified,Unspecified,461.0833717155032
MED134_12761,C0,hypothetical protein,Unspecified,Unspecified,458.4323915679961
MED134_14547,C0,endonuclease/exonuclease/phosphatase family protein,Unspecified,Unspecified,457.1353468896236
MED134_08501,C0,transcription regulator,Unspecified,Unspecified,456.50144321284694
MED134_04044,C0,HSP20-like chaperone,Unspecified,Unspecified,450.0937009993563
MED134_05634,C0,hypothetical protein,Unspecified,Unspecified,440.14267001115815
MED134_07234,C0,hypothetical protein,Unspecified,Unspecified,437.6486807747988
MED134_05569,C0,hypothetical protein,Unspecified,Unspecified,434.4191998934824
MED134_06044,C0,ferritin-like protein,Unspecified,Unspecified,426.95495487094064
MED134_06779,C0,hypothetical protein,Unspecified,Unspecified,421.4076207830549
MED134_06839,C0,hypothetical protein,Unspecified,Unspecified,419.8982218833993
MED134_06864,C0,short chain dehydrogenase,Unspecified,Unspecified,417.72787058701806
MED134_05499,C0,hypothetical protein,Unspecified,Unspecified,416.86400232668933
MED134_01100,C0,hypothetical protein,Unspecified,Unspecified,415.2869879599235
MED134_02735,C0,cytochrome c oxidase accessory protein CcoG,Unspecified,Unspecified,413.46828196029116
MED134_07871,C0,"transcription regulator, AraC family",Unspecified,Unspecified,402.4578731472246
MED134_14682,C0,cytochrome c peroxidase,Unspecified,Unspecified,400.57376725079405
MED134_01035,C0,hypothetical protein,Unspecified,Unspecified,388.95276823382926
MED134_14582,C0,hypothetical protein,Unspecified,Unspecified,381.13675224108346
MED134_00725,C0,HTH-type transcriptional regulator,Unspecified,Unspecified,371.34116249565614
MED134_01785,C0,aminotransferase class-V,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00680 Methane metabolism [PATH:dok00680]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]']","['09101 Carbohydrate metabolism', '09102 Energy metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism']",365.47002066739486
MED134_13346,C0,hypothetical protein,Unspecified,Unspecified,364.4310505178771
MED134_00470,C0,hypothetical protein,Unspecified,Unspecified,363.59923993297787
MED134_05614,C0,hypothetical protein,Unspecified,Unspecified,357.90585260730063
MED134_08041,C0,hypothetical protein,Unspecified,Unspecified,353.2878839343848
MED134_00160,C0,hypothetical protein,Unspecified,Unspecified,350.5233325456227
MED134_04494,C0,ArsC family protein,Unspecified,Unspecified,340.84069558809813
MED134_07274,C0,hypothetical protein,Unspecified,Unspecified,340.1916626163612
MED134_08046,C0,hypothetical protein,Unspecified,Unspecified,334.6027626754744
MED134_00475,C0,hypothetical protein,Unspecified,Unspecified,333.1570877229539
MED134_11341,C0,universal stress protein UspA,Unspecified,Unspecified,326.32778470423847
MED134_00465,C0,hypothetical protein,Unspecified,Unspecified,325.8227213763506
MED134_07199,C0,hypothetical protein,Unspecified,Unspecified,318.796135736323
MED134_14622,C0,hypothetical protein,Unspecified,Unspecified,312.5570147657306
MED134_05204,C0,penicillinase repressor,['01501 beta-Lactam resistance [PATH:dok01501]'],['09175 Drug resistance: antimicrobial'],303.4562394235062
MED134_08506,C0,hypothetical protein,Unspecified,Unspecified,298.89701793093275
MED134_03384,C0,calcineurin-like phosphoesterase,Unspecified,Unspecified,297.984477932926
MED134_08656,C0,hypothetical protein,Unspecified,Unspecified,294.93701842676523
MED134_02665,C0,universal stress protein UspA,Unspecified,Unspecified,291.36085395342275
MED134_13446,C0,hypothetical protein,Unspecified,Unspecified,285.2808205531441
MED134_14677,C0,sulfatase,Unspecified,Unspecified,285.0521996683598
MED134_08651,C0,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,283.5329416936782
MED134_01375,C0,hypothetical protein,Unspecified,Unspecified,281.51778591389586
MED134_08511,C0,relaxase/mobilization protein,Unspecified,Unspecified,278.18135448353826
MED134_01300,C0,hypothetical protein,Unspecified,Unspecified,264.7132902604113
MED134_09171,C0,UmuC protein,Unspecified,Unspecified,258.9725933765511
MED134_14301,C0,hypothetical protein,Unspecified,Unspecified,255.08518255006004
MED134_06859,C0,hypothetical protein,Unspecified,Unspecified,248.9370231348536
MED134_07059,C0,hypothetical protein,Unspecified,Unspecified,242.69962512959182
MED134_01775,C0,malate synthase,"['00620 Pyruvate metabolism [PATH:dok00620]', '00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",241.21537281822543
MED134_04499,C0,sigma 54 modulation protein / S30EA ribosomal protein,Unspecified,Unspecified,236.5207796404603
MED134_14617,C0,hypothetical protein,Unspecified,Unspecified,234.7211550420368
MED134_08521,C0,hypothetical protein,Unspecified,Unspecified,230.36099250718473
MED134_07279,C0,DNA binding helix-turn helix protein,Unspecified,Unspecified,228.8509891091714
MED134_07224,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,227.7897470545777
MED134_03834,C0,hypothetical protein,Unspecified,Unspecified,226.3949172799841
MED134_05904,C0,hypothetical protein,Unspecified,Unspecified,223.70328294117922
MED134_16708,C0,hypothetical protein,Unspecified,Unspecified,211.83532841647212
MED134_00445,C0,hypothetical protein,Unspecified,Unspecified,209.925410266707
MED134_06524,C0,transcriptional regulator,Unspecified,Unspecified,209.1107555338927
MED134_00700,C0,hypothetical protein,Unspecified,Unspecified,208.61325236188713
MED134_11135,C0,aspartate kinase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00300 Lysine biosynthesis [PATH:dok00300]', '00261 Monobactam biosynthesis [PATH:dok00261]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",206.92097259453215
MED134_02705,C0,"cation transport P-type ATPase, E1-E2 family",Unspecified,Unspecified,201.91637666230716
MED134_13161,C0,hypothetical protein,Unspecified,Unspecified,201.57954636693898
MED134_14722,C0,hypothetical protein,Unspecified,Unspecified,199.96437020754547
MED134_12846,C0,hypothetical protein,Unspecified,Unspecified,198.206689417
MED134_09761,C0,hypothetical protein,Unspecified,Unspecified,196.1088809310495
MED134_15822,C0,hypothetical protein,Unspecified,Unspecified,193.4440323083909
MED134_08866,C0,gliding motility protein GldL,Unspecified,Unspecified,191.16485059905318
MED134_07239,C0,hypothetical protein,Unspecified,Unspecified,185.90501994088314
MED134_05754,C0,hypothetical protein,Unspecified,Unspecified,182.30694605861618
MED134_06834,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,179.03216935043548
MED134_02810,C0,hypothetical protein,Unspecified,Unspecified,171.75360459089512
MED134_02720,C0,cytochrome cbb3 oxidase subunit I/III,"['00190 Oxidative phosphorylation [PATH:dok00190]', '02020 Two-component system [PATH:dok02020]']","['09102 Energy metabolism', '09132 Signal transduction']",166.07834927340303
MED134_03604,C0,PAP2 superfamily protein,Unspecified,Unspecified,166.04180592105234
MED134_12851,C0,hypothetical protein,Unspecified,Unspecified,163.1528071110376
MED134_03174,C0,Cys/Met metabolism PLP-dependent enzyme,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00450 Selenocompound metabolism [PATH:dok00450]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",157.69219236426622
MED134_04504,C0,small-conductance mechanosensitive channel,Unspecified,Unspecified,152.4652138356908
MED134_08051,C0,transcription regulator,Unspecified,Unspecified,143.9219284787314
MED134_16706,C0,hypothetical protein,Unspecified,Unspecified,134.89743718624024
MED134_07099,C0,hypothetical protein,Unspecified,Unspecified,123.53796612938294
MED134_08631,C0,hypothetical protein,Unspecified,Unspecified,120.30827070783863
MED134_13291,C0,cytochrome c peroxidase,Unspecified,Unspecified,115.35105070365623
MED134_02640,C0,universal stress protein UspA,Unspecified,Unspecified,113.81228359304362
MED134_06689,C0,hypothetical protein,Unspecified,Unspecified,101.37380539679437
MED134_10715,C0,SCO2/SenC family protein,Unspecified,Unspecified,94.43116719899037
MED134_02680,C0,universal stress protein UspA,Unspecified,Unspecified,93.46336818381545
MED134_02685,C0,universal stress protein UspA,Unspecified,Unspecified,88.33075612454466
MED134_12826,C0,hypothetical protein,Unspecified,Unspecified,83.42297182739068
MED134_17141,C0,hypothetical protein,Unspecified,Unspecified,79.95029333300994
MED134_02745,C0,hypothetical protein,Unspecified,Unspecified,70.17712496984534
MED134_02730,C0,"cytochrome c oxidase, cbb3-type, subunit III","['00190 Oxidative phosphorylation [PATH:dok00190]', '02020 Two-component system [PATH:dok02020]']","['09102 Energy metabolism', '09132 Signal transduction']",65.25316013411577
MED134_02670,C0,universal stress protein UspA,Unspecified,Unspecified,62.11130825622931
MED134_02675,C0,universal stress protein UspA,Unspecified,Unspecified,56.44910700086808
MED134_03774,C0,calcineurin-like phosphoesterase,Unspecified,Unspecified,54.01026736948087
MED134_13901,C0,hypothetical protein,Unspecified,Unspecified,53.91344264480716
MED134_02630,C0,hypothetical protein,Unspecified,Unspecified,53.726639613165275
MED134_06994,C0,hypothetical protein,Unspecified,Unspecified,42.107797178518396
